"","Q1.Eco.Info.Important","Q2.Belief.In.Eco.Label","Q3.Understand.Eco.Certificate","Q4.Individuals.Can.Improve.Environment","Q5.Corporation.Can.Improve.Environment","Q6.Need.Eco.Certificate.Fashion","Q7.Eco.Cert.Help.Buyers","Q8.Seek.For.Eco.Cert.Clothes","Q9.Buy.Eco.Product","Q10.Pay.More.For.Eco.Products","Q11.Pay.Premium.For.Eco.Clothing","Q12.Ready.To.Pay.More.For.Certified.Eco.Products","Q13.Reduce.Consumption","Q14.Protect.Environment","Q15.Purchase.Less.Harmful.Clothing","Q16.Avoid.Buying.Harmful.Products","Q17.Support.Environmental.Protection","Q18.Rather.Buy.Eco.Clothes","Q19.Price.Of.Eco.Products.More.On.Average","Q20.Prefer.Purchase.More.Expensive.Clothing","Q21.Eco.Label.Brand.Socially.Acceptable","Q22.Rather.Stick.With.Conventional.Brand.Than.Eco.Brand","Q23.Rarely.Swith.Brand.To.Try.Something.New","Q24.No.Different.To.Me.Eco.Clothing.Is.Not.Branded","Q25.Eco.Clothing.More.Fashionable","Q26.Eco.Clothing.Quality.Higher","Q27.Country.Can.Positively.Influence.Environment","Q28.Support.Eco.Protection.Socially.Responsible","Q29.Satisfied.Purchasing.Eco.Clothing","Q30a.Fair.Trade","Q30b.Fair.And.Care","Q30c.Global.Organic.Textile.Standard","Q30d.Fair.Wear.Foundation","Q30e.Clean.Clothes.Campaign","Q30f.Oeko.Tex","Q30g.I.Know.None.Of.Them","Q31a.Fit","Q31b.Comfort","Q31c.Fibre.Material","Q31d.Quality.Workmanship","Q31e.Garment.Life","Q31f.Colour","Q31g.Style","Q31h.Brand","Q31i.Price","Q31j.COO","Q31k.Durability","Q31l.Certified.Eco.Label","Q31m.Certified.Ethical.Label","Q38a.Less.Water.Use","Q38b.Air.Quality","Q38c.Less.Energy.Use","Q38d.Worker.Safety","Q38e.Fair.Wages","Q38f.No.Child.Labour","Q38g.No.Animal.Skin.Use","Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends","Q33.Little.Shopping.New.Fashion.Than.My.Friends","Q34.Last.Of.My.Circle.Purchase.New.Fashion","Q35.Faster.Knowing.More.About.New.Fashion.Than.Others","Q36.Interest.Buying.Locally.Available.New.Style","Q37.Consider.Buying.New.Styles.Without.Heard.About.It","Q39.Annual.Spending.On.Clothes","Q40.Employment.Status","Q41.Sex","Q42.Income","Q43.Age","Q44.Highest.Level.Of.Education","total_score","sus_val","aes_val","green_con","con_inno","soc_eth","aes_fun","functional","symbolic","financial"
"70",4,4,2,5,5,5,5,5,5,5,2,2,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,NA,NA,1,NA,NA,NA,NA,3,3,3,5,5,4,4,4,5,1,3,3,4,5,5,5,5,5,5,5,4,5,5,3,2,3,1,1,2,1,1,2,17,44,8,20,53,20,11,6,5,5
"71",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,2,4,3,4,4,4,NA,NA,NA,NA,1,NA,NA,4,3,2,3,2,4,4,1,5,2,3,3,5,2,2,2,2,2,2,3,4,3,4,3,2,2,2,1,2,1,1,2,18,22,8,25,29,9,9,6,3,5
"72",5,5,5,5,5,5,5,4,4,1,1,1,4,4,5,4,3,4,4,1,1,4,4,4,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,4,5,4,4,4,4,4,2,4,1,4,2,1,3,3,3,5,3,4,5,2,2,2,2,2,2,3,1,2,2,1,2,12,31,8,25,36,17,12,9,3,4
"73",5,4,5,4,4,4,3,4,5,3,3,3,5,5,5,4,5,5,5,5,5,1,4,5,5,3,5,4,5,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,3,2,3,1,1,3,1,1,1,1,2,14,45,10,22,45,20,15,10,10,5
"74",5,4,5,5,5,5,5,5,4,3,3,3,4,5,5,5,5,5,5,3,4,4,4,4,5,5,5,4,5,1,1,1,1,1,1,NA,4,5,5,5,4,4,4,4,5,3,5,5,4,4,4,4,4,5,5,3,2,2,2,5,4,3,6,1,1,2,1,2,18,37,8,24,45,17,14,10,7,5
"75",4,2,4,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,4,4,4,4,4,2,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,2,2,2,4,4,4,2,1,2,3,1,2,18,40,8,18,48,20,12,8,8,4
"76",5,3,5,4,3,4,5,4,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,1,5,1,5,1,1,1,3,3,3,3,1,1,1,1,1,2,14,17,2,20,28,12,3,2,2,5
"77",4,3,3,5,5,5,4,4,4,3,3,3,5,4,4,4,5,5,5,4,4,2,2,2,3,4,4,4,4,NA,NA,NA,NA,NA,NA,1,4,4,4,4,3,4,4,2,4,4,3,3,4,4,4,4,4,4,4,4,4,2,2,3,3,3,4,1,2,2,1,2,17,35,8,20,41,16,12,7,6,4
"78",5,4,4,5,5,5,4,4,5,4,4,4,4,5,5,4,5,4,4,4,5,2,3,3,3,3,5,5,3,NA,NA,NA,NA,1,NA,NA,5,5,3,5,5,3,3,3,4,2,4,3,5,3,3,3,5,3,5,5,2,2,2,2,3,3,5,1,2,3,1,2,14,37,6,23,39,18,13,9,5,4
"79",5,5,5,5,5,5,5,5,5,4,4,4,4,5,4,4,5,5,4,4,5,3,4,3,5,4,5,5,4,NA,NA,NA,NA,NA,NA,1,5,4,4,5,5,5,5,4,4,3,5,4,4,3,3,3,4,4,4,5,3,2,3,3,4,5,2,1,1,6,1,2,20,35,10,25,43,17,14,9,7,4
"80",4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,NA,1,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,2,1,1,2,1,2,18,31,6,20,40,15,9,6,6,3
"81",5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,3,5,3,5,3,3,5,5,5,5,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,3,3,1,1,1,1,1,2,14,45,10,25,48,20,15,10,10,5
"82",5,4,4,4,5,5,5,5,3,2,2,3,4,5,5,5,5,5,3,3,4,2,3,3,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,5,5,3,5,5,2,3,1,4,1,4,4,3,4,3,5,5,5,4,5,3,3,3,3,3,3,2,1,1,1,1,2,18,39,5,22,46,19,13,9,2,4
"83",4,3,2,3,4,4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,3,4,4,4,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,4,5,3,3,2,2,4,5,3,4,4,3,3,3,4,3,3,4,4,4,4,6,1,2,1,1,6,22,34,9,16,43,13,15,7,5,3
"84",5,3,4,4,5,5,5,4,4,3,3,3,4,3,3,3,3,2,3,2,3,3,3,3,3,3,3,3,3,NA,NA,1,NA,NA,NA,1,4,5,4,4,3,4,5,2,5,2,3,2,2,1,5,3,3,5,2,3,3,3,3,3,2,3,1,1,2,1,1,2,17,27,9,21,36,13,12,8,4,5
"85",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4,2,1,2,11,1,2,18,36,8,20,44,16,12,8,7,4
"86",5,5,5,5,5,5,5,5,5,2,3,3,3,5,3,5,4,3,3,3,5,3,5,3,3,3,5,5,5,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,3,4,2,2,5,4,1,1,1,1,2,19,45,10,25,51,20,15,10,10,5
"87",5,5,4,5,2,5,5,5,5,5,5,4,5,5,4,5,5,5,5,5,5,4,3,3,4,3,5,5,5,NA,NA,1,1,NA,NA,1,5,5,3,4,3,3,5,5,5,3,3,3,3,4,4,5,5,3,5,5,3,2,2,5,5,4,2,1,2,9,1,2,21,37,8,21,49,18,12,8,8,5
"88",4,4,4,4,4,4,4,4,3,3,3,3,4,4,3,4,4,4,4,4,4,2,3,2,4,4,4,4,4,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,4,4,3,4,4,4,4,2,3,4,4,4,4,4,4,3,2,2,2,3,3,1,1,2,1,1,2,15,33,8,20,39,16,12,8,7,4
"89",5,5,4,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,1,NA,NA,NA,NA,5,5,5,5,4,5,5,2,4,3,4,5,5,3,3,3,4,5,4,4,4,3,4,3,4,3,4,1,2,1,1,1,21,35,10,24,43,17,15,9,5,4
"90",5,4,3,5,3,4,4,4,4,3,3,3,4,4,5,4,4,4,4,3,4,2,2,2,4,3,4,4,4,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,4,4,3,5,3,4,4,5,4,4,4,4,4,4,4,3,3,4,3,3,3,2,1,2,1,1,2,19,37,8,20,44,16,12,8,6,5
"91",5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,5,4,4,4,4,4,4,2,4,1,4,4,4,4,4,4,4,4,4,4,2,2,2,4,4,4,7,1,2,6,1,2,18,36,8,21,44,16,13,8,3,4
"92",5,3,4,3,3,4,3,3,3,3,2,2,3,4,4,4,4,3,3,3,4,4,3,3,3,3,3,4,3,NA,NA,NA,1,NA,1,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,4,4,4,3,3,2,1,2,2,1,2,23,36,8,18,46,16,12,8,8,4
"93",4,4,3,4,3,4,4,3,4,3,3,3,4,3,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,NA,NA,1,NA,1,1,NA,4,5,4,4,3,5,4,3,4,3,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,2,18,29,9,18,38,12,12,8,6,4
"94",5,5,5,4,4,5,4,5,4,3,3,3,4,4,5,5,5,5,5,3,4,4,4,4,4,3,4,4,4,NA,NA,1,NA,NA,1,NA,4,4,4,4,5,4,5,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,1,1,1,1,2,18,37,9,23,43,16,12,8,6,4
"95",5,4,4,5,4,4,4,4,5,5,3,4,4,4,4,5,4,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,1,2,1,1,2,20,27,6,22,38,12,9,6,6,3
"96",4,5,5,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,4,3,3,3,3,3,3,4,4,NA,NA,NA,NA,NA,NA,1,3,4,4,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,1,2,1,1,2,18,36,8,22,43,16,11,8,6,4
"97",5,5,5,5,5,5,5,5,5,3,2,2,5,5,5,5,5,5,5,1,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,5,1,2,7,1,1,18,45,10,25,52,20,15,10,10,5
"98",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,1,NA,NA,NA,1,NA,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,1,1,1,1,1,2,18,45,10,25,52,20,15,10,10,5
"99",4,3,4,3,4,4,4,3,3,4,4,3,4,4,5,5,5,4,3,4,4,4,4,3,4,4,4,4,4,1,NA,NA,NA,NA,NA,NA,4,4,4,4,3,2,4,3,3,3,3,5,5,2,4,4,4,4,3,3,3,3,3,4,4,2,6,1,2,1,1,2,19,32,6,18,40,14,12,7,6,3
"100",4,5,3,4,4,4,5,5,5,3,3,3,4,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,4,4,4,4,3,4,4,4,4,4,3,3,2,3,4,3,4,3,4,4,3,3,3,3,3,4,4,1,2,1,1,2,19,30,8,20,41,15,12,7,8,4
"101",5,5,4,4,4,4,5,4,4,3,3,3,4,4,3,4,4,4,5,2,3,4,4,3,3,4,4,3,3,NA,NA,1,1,1,NA,NA,4,3,3,3,2,2,3,3,3,1,3,3,3,3,4,4,3,3,3,3,2,2,1,4,4,3,4,1,2,1,1,2,16,28,5,22,37,12,10,6,4,3
"102",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,3,3,4,3,4,4,4,4,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,4,4,2,4,3,4,3,4,4,4,4,4,4,4,4,3,2,3,3,3,3,1,1,2,1,1,2,17,36,8,20,42,16,12,8,5,4
"103",5,5,5,5,5,5,5,4,5,4,3,3,5,5,5,5,5,4,4,4,4,2,3,2,5,3,4,5,4,NA,NA,1,1,1,NA,NA,5,5,5,5,4,3,3,2,4,2,3,3,4,3,5,5,5,5,5,5,4,4,3,3,5,5,2,1,2,1,1,2,24,41,6,25,53,20,15,8,4,4
"104",3,3,4,4,3,3,3,3,4,3,3,3,4,4,3,3,4,3,3,3,3,3,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,3,3,3,3,4,3,3,3,4,3,3,3,4,3,3,3,4,5,3,3,3,3,3,3,3,3,1,1,1,2,1,2,18,32,6,17,39,15,9,6,6,4
"105",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,1,5,5,5,7,1,2,1,1,2,18,45,10,25,52,20,15,10,10,5
"106",4,3,4,4,4,4,5,4,4,4,4,4,3,3,3,3,3,4,4,3,3,3,3,3,3,3,4,4,4,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,4,3,3,4,3,4,3,3,3,4,3,4,4,3,3,3,3,3,2,5,1,2,3,1,2,17,32,8,19,38,15,12,8,7,3
"107",5,3,4,5,5,5,5,5,5,3,4,3,4,5,5,5,5,4,2,3,4,2,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,5,5,5,5,4,3,3,3,5,3,4,4,4,4,4,4,4,3,5,5,3,3,3,3,4,3,2,1,2,1,1,2,19,37,6,22,45,17,15,9,6,5
"108",5,3,4,5,4,3,5,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,4,4,4,4,5,4,5,NA,NA,NA,NA,NA,NA,1,4,4,5,5,5,5,5,5,5,5,5,5,5,4,4,3,2,4,3,4,2,2,2,4,4,4,3,1,2,2,1,2,18,34,10,21,40,13,14,9,10,5
"109",5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,1,1,5,5,5,5,5,5,5,5,5,5,5,5,2,2,2,2,2,2,2,1,1,1,1,3,5,1,1,2,6,1,2,12,24,10,25,25,8,11,10,10,5
"110",4,4,4,5,5,4,4,4,4,4,3,4,5,5,4,5,4,4,4,4,4,2,3,2,3,3,4,4,4,1,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,4,2,1,2,2,1,2,19,36,8,22,44,16,12,8,6,3
"111",4,4,4,4,4,4,4,3,4,2,3,3,4,3,2,2,3,2,3,2,3,3,2,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1,4,4,3,3,3,4,4,3,4,3,3,3,4,4,4,4,4,4,4,4,4,3,2,3,3,3,2,1,2,1,1,2,18,35,8,20,42,16,10,7,6,4
"112",5,5,5,5,5,5,5,5,3,4,4,3,5,5,5,5,5,5,5,3,4,1,2,2,5,5,4,5,4,1,1,1,NA,1,1,NA,5,5,5,5,5,5,5,2,3,1,3,5,5,4,5,4,5,3,4,5,5,2,2,2,2,3,4,1,2,2,1,2,16,40,10,25,41,17,15,8,3,3
"113",5,5,5,4,5,5,5,5,5,3,3,3,4,5,5,5,5,4,4,3,4,3,3,3,3,3,5,4,3,NA,NA,1,NA,1,NA,NA,5,5,4,4,4,5,5,3,4,3,3,3,4,3,4,4,4,4,5,5,3,3,3,3,3,3,3,1,2,1,1,2,18,37,10,24,44,18,13,8,6,4
"114",4,3,3,4,4,4,4,4,4,3,3,3,4,4,4,3,4,4,3,3,4,3,3,3,4,3,4,4,4,NA,NA,1,NA,NA,NA,NA,5,5,4,4,5,4,4,3,3,3,4,4,4,4,4,4,5,3,4,4,3,3,3,3,3,3,3,1,2,3,1,2,18,37,8,18,43,16,13,9,6,3
"115",5,4,4,3,4,4,4,3,3,3,2,2,3,4,3,3,4,3,4,2,3,2,2,2,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,5,5,3,3,3,4,5,2,4,3,3,3,4,2,5,3,3,3,4,3,2,2,2,2,3,3,2,1,2,2,1,1,14,30,9,20,35,13,11,8,5,4
"116",5,3,4,5,5,4,5,5,5,4,4,4,3,5,4,5,5,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,1,NA,1,NA,NA,4,5,5,5,4,4,4,4,4,4,5,5,5,4,4,4,4,4,4,4,3,2,3,4,4,4,4,1,2,1,1,2,20,37,8,22,45,16,14,10,8,4
"117",4,3,4,2,4,4,4,4,3,2,3,2,4,4,3,4,4,4,3,3,3,2,4,2,2,2,4,5,3,NA,NA,NA,NA,1,NA,NA,4,4,5,4,2,4,4,2,2,4,5,5,4,4,5,5,4,4,5,5,3,3,3,3,4,4,4,1,2,2,1,2,20,38,8,17,49,18,13,9,6,2
"118",4,4,4,3,3,4,3,4,4,3,3,3,4,4,4,4,4,3,3,3,3,2,2,2,3,4,4,4,3,1,NA,NA,NA,NA,NA,NA,4,4,3,4,4,4,4,3,3,3,3,3,4,3,4,4,4,4,5,5,2,2,2,3,2,2,2,1,2,1,1,2,13,37,8,18,40,18,11,7,6,3
"119",4,5,4,4,3,4,4,4,5,3,3,3,4,5,5,4,5,5,4,4,4,2,2,2,3,3,4,5,4,1,NA,NA,NA,NA,NA,NA,4,4,4,5,5,3,3,3,4,4,4,5,5,4,4,4,4,4,4,4,4,3,3,3,3,3,3,1,2,1,1,2,19,38,6,20,43,16,13,8,7,4
"120",5,5,5,4,4,4,4,4,3,3,3,3,5,5,5,5,5,5,4,3,3,4,3,4,4,4,4,5,4,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,4,3,4,2,1,2,2,1,2,17,36,8,23,43,16,12,8,8,4
"121",4,4,4,4,5,5,4,4,4,3,4,3,4,4,5,5,4,4,3,3,4,3,3,3,3,3,4,5,4,NA,NA,1,NA,NA,NA,NA,4,4,4,4,4,4,4,2,4,2,3,4,2,3,5,4,4,3,3,3,1,1,1,1,2,1,6,1,2,1,1,2,7,31,8,21,31,13,12,7,4,4
"122",5,5,5,5,5,5,5,4,5,2,5,5,3,4,5,5,5,4,4,4,4,5,5,4,3,4,4,5,4,NA,NA,1,NA,1,1,NA,5,5,5,5,5,5,5,5,4,4,5,4,5,5,5,4,4,5,4,4,1,1,1,4,4,5,1,1,1,1,1,2,16,41,10,25,46,17,15,10,9,4
"123",4,3,4,3,3,4,4,4,3,3,2,2,4,4,4,4,4,4,4,4,4,4,3,2,4,4,4,4,4,NA,NA,1,NA,NA,NA,NA,3,4,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,1,2,1,1,2,18,35,7,17,42,16,11,8,8,4
"124",5,4,3,3,3,5,3,3,3,1,3,3,3,3,3,2,3,3,3,3,2,3,3,2,2,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,2,3,2,3,2,3,2,3,4,3,3,3,2,5,4,4,2,3,3,2,3,3,4,3,3,2,4,3,2,11,1,2,18,27,5,18,38,10,7,6,6,4
"125",5,5,5,5,5,5,5,5,5,3,3,3,5,5,5,5,5,5,5,3,5,3,4,2,5,5,5,5,5,NA,NA,1,NA,NA,NA,NA,4,4,5,4,5,3,3,3,4,3,4,5,5,3,4,4,4,4,4,4,2,1,1,3,3,3,2,1,2,1,1,2,13,37,6,25,38,16,13,8,6,4
"126",4,4,4,5,5,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,4,3,3,3,4,3,5,5,4,NA,NA,NA,NA,NA,NA,1,4,4,3,3,3,3,3,2,3,2,2,4,4,2,3,3,3,2,2,4,3,3,3,3,3,3,6,1,2,1,1,2,18,26,6,22,34,11,10,6,4,3
"127",5,3,4,5,4,5,5,5,5,4,4,3,5,5,5,5,5,5,3,4,5,1,3,3,4,4,5,5,5,NA,NA,NA,NA,NA,NA,1,4,5,4,5,5,4,4,1,5,2,5,4,4,4,5,4,5,4,5,5,3,3,3,3,3,3,3,1,2,3,1,2,18,41,8,21,47,19,13,10,3,5
"128",5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,2,3,2,4,3,3,4,3,NA,NA,1,NA,NA,NA,NA,5,5,5,5,5,5,5,2,5,5,5,5,5,4,5,5,5,5,5,5,3,3,3,3,3,3,2,1,2,1,1,2,18,44,10,25,49,20,15,10,7,5
"129",5,3,2,4,4,3,4,4,4,4,3,4,4,5,5,4,4,4,4,3,3,2,2,2,3,3,4,4,4,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,3,4,3,4,5,4,4,4,5,5,5,5,5,4,3,2,2,3,4,2,1,2,1,1,2,18,41,8,18,47,20,12,8,6,4
"130",4,4,4,4,4,4,4,3,3,3,3,2,3,4,3,4,4,3,2,2,4,3,3,2,4,4,4,4,3,1,NA,1,NA,NA,NA,1,5,5,5,5,3,5,5,3,5,5,5,5,5,3,5,5,5,5,5,5,3,3,5,3,3,3,1,1,2,1,1,2,20,41,10,20,50,20,15,10,8,5
"131",5,3,5,5,3,5,5,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1,5,5,5,5,3,1,4,3,5,2,4,4,5,3,3,3,5,5,5,5,3,3,3,3,3,3,6,1,1,3,1,2,18,37,5,21,44,20,15,9,5,5
"132",5,3,4,5,5,5,5,5,5,3,3,3,3,5,5,5,5,5,3,3,3,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,3,5,3,5,5,5,5,5,5,5,5,5,5,3,3,3,3,3,3,5,1,2,1,1,2,18,45,10,22,50,20,15,10,6,5
"133",4,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,1,3,2,4,4,4,2,1,2,1,1,2,18,38,10,20,45,16,15,10,10,5
"134",4,4,4,4,4,4,4,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,4,4,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,2,2,2,4,3,3,3,1,2,11,1,2,16,35,8,20,41,16,12,8,8,4
"135",4,4,4,4,5,5,4,4,4,3,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,1,4,1,4,4,2,3,3,3,5,2,3,4,5,3,3,4,4,5,3,3,3,2,2,1,3,2,6,1,2,1,1,2,13,32,6,21,35,15,12,4,5,5
"136",4,3,4,5,5,5,5,5,5,4,3,3,4,5,5,5,5,5,3,4,3,2,2,2,5,3,5,5,5,NA,NA,NA,NA,NA,NA,1,5,5,4,5,4,5,5,3,5,3,4,5,5,3,4,4,4,4,5,3,3,4,3,3,3,4,2,1,1,2,1,1,17,36,10,21,44,16,14,9,6,5
"137",4,3,4,5,4,5,5,3,4,3,3,3,3,4,3,4,4,3,5,4,5,2,3,2,3,3,5,4,3,NA,NA,NA,NA,NA,NA,1,5,4,5,4,5,5,5,3,4,3,5,5,3,5,5,5,4,5,3,4,3,3,3,4,3,5,1,1,2,1,1,2,21,39,10,20,49,16,14,9,6,4
"138",5,4,4,5,5,5,5,5,5,3,4,3,5,5,5,5,5,5,5,5,4,4,4,4,4,4,4,3,4,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,3,5,3,3,3,3,3,3,1,1,2,1,1,2,18,43,10,23,48,18,15,10,10,5
"139",4,4,4,4,3,4,4,3,4,3,3,3,3,3,4,3,3,4,4,3,4,3,3,3,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,5,5,4,5,5,3,3,4,3,3,2,1,1,2,6,1,2,18,39,8,19,46,19,12,8,8,4
"140",5,4,5,5,5,5,5,5,5,3,3,3,4,4,4,4,4,4,4,3,3,2,3,3,3,3,3,5,4,NA,NA,NA,1,NA,NA,NA,5,4,4,4,4,5,5,1,4,3,4,4,4,4,4,5,5,5,5,5,2,2,2,3,3,4,2,1,2,1,1,2,16,41,10,24,47,20,13,8,4,4
"141",5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,1,NA,NA,5,5,3,4,3,3,3,3,3,2,3,5,4,3,4,4,4,4,4,4,3,4,4,3,3,3,7,1,2,1,1,2,20,34,6,25,44,16,12,8,5,3
"142",5,5,5,5,5,5,5,5,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,1,NA,NA,5,5,5,5,5,5,5,5,5,3,5,4,5,5,5,5,5,5,5,5,1,1,1,2,5,5,1,1,2,1,1,2,15,45,10,25,49,20,15,10,8,5
"143",5,3,5,4,5,5,5,4,3,4,4,3,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,1,1,1,5,5,4,2,2,1,1,1,1,17,43,10,22,50,19,15,10,10,5
"144",5,3,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,NA,NA,1,NA,NA,NA,NA,4,5,4,4,4,4,4,3,5,4,4,4,4,3,4,4,4,4,4,4,3,3,3,3,3,3,4,1,2,2,1,2,18,35,8,20,42,16,12,9,7,5
"145",5,3,4,4,5,5,5,5,5,3,3,3,4,4,3,3,5,4,5,3,5,2,3,5,4,3,5,5,5,NA,NA,NA,NA,NA,NA,1,3,3,3,3,3,3,3,2,4,2,2,2,3,2,3,3,3,5,5,5,3,3,3,3,3,3,6,1,2,2,1,2,18,32,6,21,41,18,9,5,4,4
"146",5,3,4,4,3,3,4,4,4,3,2,1,4,4,5,4,4,2,3,2,4,2,1,3,1,3,4,2,3,NA,1,NA,NA,NA,NA,NA,4,5,4,4,4,3,4,3,5,4,4,5,5,2,3,3,4,4,5,5,3,2,3,3,3,3,2,1,2,2,1,6,17,35,7,19,40,18,12,9,7,5
